C:\Documents and Settings\Physique des Roches\Mes documents\Jamie\R10\R10-16\trx_70_R10_16_w_AE.DTA
MISTRAS-2001 (r) Location Version 
Version E4.40

Wed Jan 20 08:52:19 2016

 ID     SSSSSSSS.mmmuuun AMP  ABS-ENERGY
  1       23.3492380  46   7.369E+00
  1       23.3626090  45   7.369E+00
  1       23.3792952  47 156.386E+00
  1       23.3925447  47 109.478E+00
  1       23.4093543  46   4.638E+00
  1       23.4226013  47  19.751E+00
  1       23.4394130  46   6.401E+00
  1       23.4526610  47  87.257E+00
  1       23.4693488  46   9.589E+00
  1       23.4825995  46  10.445E+00
  1       23.4994073  47   7.664E+00
  1       23.5126568  47 176.224E+00
  1       23.5294650  46  10.589E+00
  1       23.5427140  46   5.022E+00
  1       23.5627135  46 167.035E+00
  1       23.5760848  47  16.955E+00
  1       23.5894610  46   5.031E+00
  1       23.6027082  47  15.457E+00
  1       23.6195182  46  11.334E+00
  1       23.6327665  47 155.761E+00
  1       23.6527645  47  19.647E+00
  1       23.6628258  46 138.810E+00
  1       23.6795135  47  13.374E+00
  1       23.6927647  45   1.690E+00
  1       23.7095708  46   8.898E+00
  1       23.7228200  47  14.067E+00
  1       23.7396300  46   8.512E+00
  1       23.7561950  46   6.273E+00
  1       23.7728762  47  14.710E+00
  1       23.7862505  46  14.235E+00
  1       23.7996252  46   8.002E+00
  1       23.8163082  47  14.986E+00
  1       23.8296832  46   4.301E+00
  1       23.8496823  46   3.353E+00
  1       23.8629303  46  10.607E+00
  1       23.8829305  45   3.341E+00
  1       23.8929890  45   1.810E+00
  1       23.9063635  46   4.198E+00
  1       23.9197383  45   1.940E+00
  1       23.9397343  46   7.643E+00
  1       23.9663588  45   7.643E+00
  1       23.9697932  45   0.000E+00
  1       23.9897923  45   0.000E+00
  1       24.0097908  45   1.426E+00
  1       24.0398493  45   2.437E+00
  1       24.0598475  45 692.850E-03
  1       24.0730955  46  10.689E+00
  1       24.0864693  46   2.595E+00
  1       24.1031548  45 664.734E-03
  1       24.1231520  46   6.478E+00
  1       24.1932095  45   3.471E+00
  1       24.2265795  46   4.585E+00
  1       24.2465795  45   4.585E+00
  1       24.3133203  45   2.544E+00
  1       24.3533173  46   6.950E+00
  1       24.3866890  46   5.274E+00
  1       26.4350900  45   0.000E+00
  1       26.4487125  45   5.979E+00
  1       26.5284538  45   3.133E+00
  1       26.5752008  45   3.133E+00
  1       26.5853880  45   0.000E+00
  1       26.5985090  46   9.764E+00
  1       26.6185088  45   0.000E+00
  1       26.6351935  46 138.373E+00
  1       26.6485670  45   4.424E+00
  1       26.6751900  46   6.803E+00
  1       26.6885635  46   6.304E+00
  1       26.6920013  44   6.304E+00
  1       26.7085625  45   6.304E+00
  1       26.7252470  46 145.875E+00
  1       26.7386200  46   9.197E+00
  1       26.7553058  46 144.344E+00
  1       26.7686798  45   4.050E+00
  1       26.7886757  46  13.824E+00
  1       26.7987387  46   4.932E+00
  1       26.8187378  46 733.069E-03
  1       26.8286740  46   2.381E+00
  1       26.8453598  45   2.381E+00
  1       26.8587330  45   2.631E+00
  1       26.8754182  46   8.685E+00
  1       26.8887925  45   8.685E+00
  1       26.9087900  45   3.941E+00
  1       26.9221640  45   2.935E+00
  1       26.9388495  45   1.318E+00
  1       26.9687842  45   3.420E+00
  1       26.9788452  46  27.442E+00
  1       26.9988422  46   6.981E+00
  1       27.0054695  45 670.320E-03
  1       27.0388407  45  22.434E+00
  1       27.0588380  45   2.549E+00
  1       27.0755228  46   6.850E+00
  1       27.0856010  45   6.850E+00
  1       27.1055828  46 141.350E+00
  1       27.1156450  45 141.350E+00
  1       27.1323290  46   4.180E+00
  1       27.1389537  45   2.050E+00
  1       27.1589505  46   8.107E+00
  1       27.1756373  46   2.921E+00
  1       29.4707948  45   3.352E+00
  1       29.5909070  45   3.352E+00
  1       29.6109070  45   3.352E+00
  1       29.6209655  45   3.352E+00
  1       29.6976472  45   3.352E+00
  1       29.7110203  45   3.352E+00
  1       29.7176455  45   2.594E+00
  1       29.8010750  45   0.000E+00
  1       29.8177598  45   1.972E+00
  1       29.8210733  45   4.592E+00
  1       29.8377580  46   7.074E+00
  1       29.8711295  46   6.203E+00
  1       29.8911303  45   6.203E+00
  1       29.9078145  45   1.961E+00
  1       29.9211857  47   8.319E+00
  1       29.9411865  45   0.000E+00
  1       29.9578720  45 709.981E-03
  1       29.9712435  45   3.296E+00
  1       29.9912040  45  31.474E+00
  1       30.0079273  46   3.528E+00
  1       30.0112422  45 715.753E-03
  1       30.0379478  45 715.753E-03
  1       30.0479282  44 715.753E-03
  1       30.0612987  45   3.298E+00
  1       30.0779840  45   3.298E+00
  1       30.0913565  46   2.606E+00
  1       30.1113550  46   4.109E+00
  1       30.1313543  46   8.134E+00
  1       30.1379827  45  53.179E+00
  1       30.1513540  46  25.120E+00
  1       30.1680390  45   4.125E+00
  1       30.1814105  46   7.534E+00
  1       30.1980958  46   7.026E+00
  1       30.2114690  45   4.650E+00
  1       30.2248458  45   1.346E+00
  1       30.2514663  46  13.582E+00
  1       30.2580920  46   9.612E+00
  1       30.2681523  46   2.633E+00
  1       30.2881490  46  10.569E+00
  1       30.2982110  46   7.607E+00
  1       30.3182088  46   7.858E+00
  1       30.3582062  47  14.646E+00
  1       30.3715782  47  11.785E+00
  1       30.3882640  46   9.436E+00
  1       30.3950153  45   3.171E+00
  1       30.4115775  46  11.064E+00
  1       30.4250745  45   3.369E+00
  1       30.4416338  46  10.558E+00
  1       30.4583203  46  11.901E+00
  1       30.4716500  45   6.732E+00
  1       30.4850707  45 715.753E-03
  1       30.5016333  46 236.089E+00
  1       30.5151270  46  10.823E+00
  1       30.5316878  48  25.592E+00
  1       30.5451863  46  11.216E+00
  1       30.5617052  48 188.155E+00
  1       30.5783883  47  50.131E+00
  1       30.5917628  46 180.584E+00
  1       30.6051813  46   9.783E+00
  1       30.6217442  46  12.114E+00
  1       30.6352400  46   4.317E+00
  1       30.6517997  48  23.729E+00
  1       30.6652995  45  23.729E+00
  1       30.6818165  46  41.181E+00
  1       30.6952367  46   5.045E+00
  1       30.7117995  46 249.592E+00
  1       30.7252940  47  12.530E+00
  1       30.7452940  45   3.391E+00
  1       30.7785400  47 180.647E+00
  1       30.7921630  46   2.757E+00
  1       30.8085965  48 183.106E+00
  1       30.8254073  46  13.071E+00
  1       30.8386555  46  11.639E+00
  1       30.8522810  46   8.159E+00
  1       30.8720275  46 141.364E+00
  1       30.8854035  46   7.253E+00
  1       30.8986532  46 167.689E+00
  1       30.9154615  46   8.815E+00
  1       30.9287095  47 160.478E+00
  1       30.9420828  47  16.433E+00
  1       30.9587690  46   8.005E+00
  1       30.9723943  45   0.000E+00
  1       30.9920945  46 162.569E+00
  1       31.0020793  46  14.054E+00
  1       31.0187643  47  18.879E+00
  1       31.0387625  47  17.771E+00
  1       31.0488223  47  13.742E+00
  1       31.0688210  47  16.765E+00
  1       31.0788822  46   4.330E+00
  1       31.0988800  46  11.222E+00
  1       31.1188788  47  14.651E+00
  1       31.1256305  45  14.651E+00
  1       31.1388773  47  13.244E+00
  1       31.1588788  45 687.078E-03
  1       31.1722493  46   5.532E+00
  1       31.2023080  45   5.532E+00
  1       31.2223062  46   2.840E+00
  1       31.2423055  46   2.841E+00
  1       31.2589907  46   6.431E+00
  1       31.3123608  46   6.859E+00
  1       32.1997110  45   0.000E+00
  1       32.2231420  46   4.310E+00
  1       32.2297682  46   4.862E+00
  1       32.2431397  46  11.143E+00
  1       32.2598263  45  11.143E+00
  1       32.2798235  46   7.980E+00
  1       32.2931970  46   9.003E+00
  1       32.2998240  46   4.842E+00
  1       32.3232560  45   2.545E+00
  1       32.3498815  46   2.773E+00
  1       32.3698787  46   3.563E+00
  1       32.3799370  45   1.420E+00
  1       32.3999368  46   3.575E+00
  1       32.4133080  46   9.824E+00
  1       32.4299940  46   8.479E+00
  1       32.4399352  46   3.383E+00
  1       32.4599348  45   2.431E+00
  1       32.4699910  46  10.010E+00
  1       32.4868017  45  10.010E+00
  1       32.5033615  48  22.036E+00
  1       32.5200465  47 130.372E+00
  1       32.5334198  47 122.250E+00
  1       32.5499870  45 122.250E+00
  1       32.5634775  46 139.360E+00
  1       32.5768535  46  10.290E+00
  1       32.5934162  46 161.206E+00
  1       32.6069125  46   6.806E+00
  1       32.6234743  47 151.707E+00
  1       32.6368505  45   0.000E+00
  1       32.6534888  47 178.530E+00
  1       32.6669085  46   7.570E+00
  1       32.6869055  46  11.240E+00
  1       32.6969673  46   6.500E+00
  1       32.7135297  46 238.697E+00
  1       32.7302105  48 179.749E+00
  1       32.7435853  48  53.328E+00
  1       32.7569610  46   9.597E+00
  1       32.7736000  47 199.567E+00
  1       32.7870213  46   4.372E+00
  1       32.8036600  46 177.041E+00
  1       32.8170770  46  11.502E+00
  1       32.8336392  47  19.927E+00
  1       32.8503230  47  18.128E+00
  1       32.8636968  48  21.989E+00
  1       32.8770730  46   7.240E+00
  1       32.8937115  46 188.458E+00
