C:\Documents and Settings\Physique des Roches\Mes documents\Jamie\R10\R10-3\trx_10_R10_3_W_AE.DTA
MISTRAS-2001 (r) Location Version 
Version E4.40

Wed Oct 21 10:05:10 2015

 ID     SSSSSSSS.mmmuuun AMP  ABS-ENERGY
  1      349.1657870  42   8.136E+00
  1      351.2813653  43   8.136E+00
  1      351.4315027  47  35.232E+00
  1      352.0424597  44  35.232E+00
  1      352.1291988  45   0.000E+00
  1      352.5346605  44   0.000E+00
  1      353.4576350  45   0.000E+00
  1      353.6548560  41   0.000E+00
  1      353.9473602  58 856.965E+00
  1      356.9122955  43 856.965E+00
  1      357.4525750  51 332.806E+00
  1      358.0716675  41 332.806E+00
  1      358.3102867  46  24.217E+00
  1      359.1915548  45  24.217E+00
  1      360.0138758  53 104.578E+00
  1      360.4145933  42 104.578E+00
  1      361.4126063  43 104.578E+00
  1      362.0941440  65   3.875E+03
  1      362.5319865  48 792.840E-03
  1      363.5556145  51  58.378E+00
  1      364.1758822  51  39.035E+00
  1      364.8000285  44  39.035E+00
  1      365.6158990  61   2.140E+03
  1      365.9210743  43   2.140E+03
  1      367.0395600  44   0.000E+00
  1      367.2437367  52  79.755E+00
  1      367.6685228  56  94.109E+00
  1      367.6718255  69   3.215E+03
  1      367.9386437  49 102.711E+00
  1      368.1568605  42 102.711E+00
  1      368.1804353  46 570.714E+00
  1      368.2208228  42 570.714E+00
  1      369.5362535  50 138.154E+00
  1      370.3731443  59   1.206E+03
  1      371.5269252  43   1.206E+03
  1      371.6227165  43   0.000E+00
  1      372.2269660  48  87.620E+00
  1      373.5976085  54 438.870E+00
  1      373.7700418  44 438.870E+00
  1      374.9928715  41 438.870E+00
  1      376.0633633  44 438.870E+00
  1      376.0801610  41 438.870E+00
  1      376.5674250  46  41.672E+00
  1      376.8779100  52 167.178E+00
  1      377.1200558  42 167.178E+00
  1      377.6361630  46  28.333E+00
  1      378.2409815  42  28.333E+00
  1      378.4680655  42  28.333E+00
  1      378.7245930  50 162.395E+00
  1      379.1980557  43 162.395E+00
  1      379.3859110  45   3.368E+00
  1      380.2736762  66   5.550E+03
  1      380.5254303  43   5.550E+03
  1      380.6595178  46 971.964E-03
  1      381.6495493  43 971.964E-03
  1      381.7459175  44 971.964E-03
  1      382.4651915  48  99.159E+00
  1      382.8738378  41  99.159E+00
  1      383.4358635  63   3.786E+03
  1      383.6387075  52  58.552E+00
  1      383.7980080  44  58.552E+00
