C:\Documents and Settings\Physique des Roches\Mes documents\Jamie\R10\R10-10\trx_10_R10_10_w.DTA
MISTRAS-2001 (r) Location Version 
Version E4.40

Fri Nov 13 09:26:57 2015

 ID     SSSSSSSS.mmmuuun AMP  ABS-ENERGY
  1      112.9175198  45 687.078E-03
  1      112.9274583  46   9.956E+00
  1      112.9474568  45   2.240E+00
  1      112.9674545  46   8.805E+00
  1      112.9874540  46   2.854E+00
  1      113.0374623  44   2.854E+00
  1      113.0474460  46   2.789E+00
  1      113.0873960  46  32.355E+00
  1      113.0973808  46   4.823E+00
  1      113.1240790  45   0.000E+00
  1      113.1473900  45   0.000E+00
  1      113.1573755  46   2.200E+00
  1      113.1773743  45   2.200E+00
  1      113.1873842  46   2.124E+00
  1      113.1973700  46   5.072E+00
  1      113.2107448  45 727.297E-03
  1      113.2273795  46   6.093E+00
  1      113.2473768  45   4.164E+00
  1      113.2773615  45   6.101E+00
  1      113.2973118  45  24.481E+00
  1      113.3173113  45  25.728E+00
  1      113.3573525  46   5.168E+00
  1      113.3672950  45   0.000E+00
  1      113.3773005  46  31.319E+00
  1      113.3973003  45 681.492E-03
  1      113.4140358  44 681.492E-03
  1      113.4272865  46   3.340E+00
  1      113.4472847  45   2.226E+00
  1      113.4573438  44   2.226E+00
  1      113.4839675  45   2.226E+00
  1      114.5968633  45   3.402E+00
  1      114.6068625  45   2.687E+00
  1      114.6168623  46   2.811E+00
  1      114.7168523  45   1.769E+00
  1      114.8467770  46   4.971E+00
  1      114.8567638  45   2.777E+00
  1      114.8667750  46   1.484E+00
  1      114.9067708  45   3.313E+00
  1      114.9267680  45   2.084E+00
  1      114.9367068  45  25.299E+00
  1      114.9567063  46  27.284E+00
  1      114.9767015  47  12.814E+00
  1      114.9866888  45   2.022E+00
  1      114.9967013  46   3.384E+00
  1      115.0300715  46   2.720E+00
  1      115.0366940  46  13.078E+00
  1      115.0566928  47  11.806E+00
  1      115.0666920  46   6.273E+00
  1      115.0766905  47  13.210E+00
  1      115.1100623  45  13.210E+00
  1      115.1133768  43  13.210E+00
  1      115.1266270  45  13.210E+00
  1      115.1566830  45   3.089E+00
  1      115.1766787  46  12.172E+00
  1      115.1933660  46   6.027E+00
  1      115.2133653  46   5.694E+00
  1      115.2166752  46   2.802E+00
  1      115.2399885  45 687.078E-03
  1      115.2566728  45 687.078E-03
  1      115.2633008  44 687.078E-03
  1      115.2866080  45   1.890E+00
  1      115.3066060  45   5.858E+00
  1      115.3466018  46   2.205E+00
  1      115.3965343  46   9.949E+00
  1      115.4365323  46   7.501E+00
  1      115.4665905  45 681.492E-03
  1      118.4353738  46   3.421E+00
  1      118.4553723  46   5.885E+00
  1      118.7452800  45   0.000E+00
  1      118.7852770  45   0.000E+00
  1      120.9046998  45   0.000E+00
  1      120.9946295  46   7.309E+00
