C:\Documents and Settings\Physique des Roches\Mes documents\Jamie\R10\R-10-15\trx_30_R10_15_w_AE.DTA
MISTRAS-2001 (r) Location Version 
Version E4.40

Fri Jan 08 10:28:12 2016

 ID     SSSSSSSS.mmmuuun AMP  ABS-ENERGY
  1       16.1081705  46   4.230E+00
  1       16.1747873  46  14.558E+00
  1       16.1881643  45   2.107E+00
  1       16.2047230  47  16.292E+00
  1       16.2180987  46   5.571E+00
  1       16.2346615  46   9.280E+00
  1       16.2480338  45   6.114E+00
  1       16.2647162  47  18.491E+00
  1       16.2780925  45   0.000E+00
  1       16.2946528  47  17.351E+00
  1       16.3080270  46  10.199E+00
  1       16.3245913  46   6.892E+00
  1       16.3380878  45   6.892E+00
  1       16.3546100  46  53.866E+00
  1       16.3711690  47 187.181E+00
  1       16.3845817  47  20.479E+00
  1       16.3979555  46  10.104E+00
  1       16.4146013  46  44.674E+00
  1       16.4280150  46   8.228E+00
  1       16.4445368  47  61.520E+00
  1       16.4579492  45   6.495E+00
  1       16.4745120  47  16.267E+00
  1       16.4878853  46   7.656E+00
  1       16.5044497  46 106.197E+00
  1       16.5210110  46 112.336E+00
  1       16.5344648  47  55.241E+00
  1       16.5478383  46  40.938E+00
  1       16.5644440  45  89.013E+00
  1       16.5810015  47  42.246E+00
  1       16.5944567  46  53.093E+00
  1       16.6109413  46 111.416E+00
  1       16.6243948  47  51.084E+00
  1       16.6378090  46   6.576E+00
  1       16.6544520  46  28.918E+00
  1       16.6709320  47 104.214E+00
  1       16.6843858  46  40.234E+00
  1       16.7009457  46  50.063E+00
  1       16.7143228  45  43.040E+00
  1       16.7308823  47  60.239E+00
  1       16.7443015  46   9.702E+00
  1       16.7576752  46   3.517E+00
  1       16.7743125  46   9.504E+00
  1       16.7908752  46  39.856E+00
  1       16.8042920  47  20.142E+00
  1       16.8208532  47  17.962E+00
  1       16.8343065  46  35.287E+00
  1       16.8476047  45   2.451E+00
  1       16.8808025  47  54.379E+00
  1       16.8942222  47  17.402E+00
  1       16.9107403  48 178.294E+00
  1       16.9242785  46   8.921E+00
  1       16.9407195  46   7.027E+00
  1       16.9541707  46  49.657E+00
  1       16.9707313  47 182.203E+00
  1       16.9907283  47  47.452E+00
  1       17.0007115  47  22.414E+00
  1       17.0175218  46  12.493E+00
  1       17.0341610  46  37.702E+00
  1       17.0474573  46  14.377E+00
  1       17.0641405  48  88.848E+00
  1       17.0775173  46   7.733E+00
  1       17.0940778  47  40.606E+00
  1       17.1074517  46   8.386E+00
  1       17.1240152  46  96.999E+00
  1       17.1373868  47  92.214E+00
  1       17.1540695  47 160.224E+00
  1       17.1674438  47  18.651E+00
  1       17.1840080  46 147.424E+00
  1       17.1973812  45   6.106E+00
  1       17.2140630  47  18.038E+00
  1       17.2274390  45   2.626E+00
  1       17.2439980  47 159.636E+00
  1       17.3139320  46  89.028E+00
  1       17.3304895  48 163.861E+00
  1       17.3439873  47  15.179E+00
  1       17.3604900  47  52.968E+00
  1       17.3739233  47  36.681E+00
  1       17.3904830  48  25.793E+00
  1       17.4038597  47 136.464E+00
  1       17.4204200  48 148.729E+00
  1       17.4339168  46   7.067E+00
  1       17.4504763  47 132.566E+00
  1       17.4638522  47  18.889E+00
  1       17.4804123  48  22.225E+00
  1       17.4972248  46   4.916E+00
  1       17.5103493  47  15.190E+00
  1       17.5238447  46  10.722E+00
  1       17.5404060  46   8.597E+00
  1       17.5537808  47  18.761E+00
  1       17.5703412  47  20.817E+00
  1       17.5903388  48  25.264E+00
  1       17.6103365  46  12.488E+00
  1       17.6137738  46   9.770E+00
  1       17.6303340  46   9.062E+00
  1       17.6437097  47  13.158E+00
  1       17.6602720  46   5.349E+00
  1       17.6737685  46   4.196E+00
  1       17.7002655  46  11.264E+00
  1       17.7037028  46   9.572E+00
  1       17.7202632  47  13.098E+00
  1       17.7336407  45 687.078E-03
  1       17.7736358  45   0.000E+00
  1       17.7901970  45   0.000E+00
  1       17.7936340  45   0.000E+00
  1       17.8101927  45   6.794E+00
  1       18.7494827  46   3.470E+00
  1       18.7829060  45   3.470E+00
  1       18.7994668  45 664.734E-03
  1       18.8028553  45 664.734E-03
  1       18.8194645  45   2.084E+00
  1       18.8328407  45 687.078E-03
  1       18.8493995  47  11.551E+00
  1       18.8893940  46  10.170E+00
  1       18.9093465  46  31.651E+00
  1       18.9127810  46  25.836E+00
  1       18.9293408  46  40.550E+00
  1       18.9427643  46  11.749E+00
  1       18.9593243  47  33.390E+00
  1       18.9793225  47  14.836E+00
  1       18.9893333  46   7.643E+00
  1       19.0093318  46   8.193E+00
  1       19.0227060  47 140.278E+00
  1       19.0392682  46  43.386E+00
  1       19.0526900  47  36.988E+00
  1       19.0692503  48 143.406E+00
  1       19.0826983  46   8.292E+00
  1       19.0992603  46  32.549E+00
  1       19.1126368  47  51.410E+00
  1       19.1291990  47 178.895E+00
  1       19.1426173  47  18.208E+00
  1       19.1591790  47 171.106E+00
  1       19.1726290  46   9.653E+00
  1       19.1891172  47 248.881E+00
  1       19.2025648  47 193.374E+00
  1       19.2191270  47 206.211E+00
  1       19.2325462  47  91.199E+00
  1       19.2491070  47 193.454E+00
  1       19.2625570  47  53.034E+00
  1       19.2791202  46   7.299E+00
  1       19.2924965  47 208.427E+00
  1       19.3090553  47 227.302E+00
  1       19.3224742  47  97.399E+00
  1       19.3390352  47 100.728E+00
  1       19.3524885  47  74.072E+00
  1       19.3690488  47 222.959E+00
  1       19.3824245  47  51.587E+00
  1       19.3989880  48  78.817E+00
  1       19.4124055  46  83.948E+00
  1       19.4289650  47  94.677E+00
  1       19.4424155  47  17.595E+00
  1       19.4589768  47 226.039E+00
  1       19.4757877  46  10.896E+00
  1       19.5489065  47 228.715E+00
  1       19.5689045  46  45.085E+00
  1       19.5788852  47  86.844E+00
  1       19.5956937  46   5.909E+00
  1       19.6088205  47  95.299E+00
  1       19.6288182  46  90.248E+00
  1       19.6388373  47  53.643E+00
  1       19.6556465  46   7.133E+00
  1       19.6687733  47 274.792E+00
  1       19.6856228  45 274.792E+00
  1       19.6987507  46  70.337E+00
  1       19.7155583  45  70.337E+00
  1       19.7288035  46  12.649E+00
  1       19.7487625  46 170.031E+00
  1       19.7587428  45   1.391E+00
  1       19.7787360  47  19.541E+00
  1       19.7887598  45  19.541E+00
  1       19.8086760  46   4.387E+00
  1       19.8187323  47  13.740E+00
  1       19.8387305  45   7.079E+00
  1       19.8521060  46   6.329E+00
  1       19.8886643  46   9.361E+00
  1       19.9086605  47  16.844E+00
  1       19.9120978  46  10.493E+00
  1       19.9286583  46  10.010E+00
  1       19.9420345  46   5.883E+00
  1       19.9585943  46   8.592E+00
  1       19.9785922  45   4.512E+00
  1       19.9985890  46   8.711E+00
  1       20.0020255  45   4.677E+00
  1       20.0185865  46   4.807E+00
